"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44364257","5.58.11","0","","","","0"
"2021","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth charged","Number","223","units","0","v44364257","5.58.11","0","","","","0"
"2011","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2012","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2013","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2014","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2015","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","3.45","","","","2"
"2016","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2017","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2018","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2019","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2020","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2021","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44333797","5.58.12","0.00","","","","2"
"2011","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2012","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2013","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2014","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","1","","","","0"
"2015","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2016","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2017","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2018","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2019","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2020","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2021","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Total, youth not charged","Number","223","units","0","v53081675","5.58.13","0","","","","0"
"2011","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2012","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2013","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2014","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","1.69","","","","2"
"2015","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2016","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2017","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2018","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2019","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2020","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2021","Nova Scotia [12]","2016A000212","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53081676","5.58.14","0.00","","","","2"
"2011","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","0","","","","0"
"2012","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","0","","","","0"
"2013","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","0","","","","0"
"2014","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","0","","","","0"
"2015","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","1","","","","0"
"2016","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","2","","","","0"
"2017","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","1","","","","0"
"2018","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","2","","","","0"
"2019","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","12","","","","0"
"2020","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","0","","","","0"
"2021","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Actual incidents","Number","223","units","0","v44351130","7.58.1","3","","","","0"
"2011","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.00","","","","2"
"2012","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.00","","","","2"
"2013","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.00","","","","2"
"2014","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.00","","","","2"
"2015","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.13","","","","2"
"2016","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.26","","","","2"
"2017","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.13","","","","2"
"2018","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.26","","","","2"
"2019","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","1.54","","","","2"
"2020","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.00","","","","2"
"2021","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Rate per 100,000 population","Rate","257","units","0","v44417975","7.58.2","0.38","","","","2"
"2011","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2012","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2013","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2014","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2015","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2016","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2017","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2018","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2019","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2020","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2021","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Percentage change in rate","Percent","239","units","0","v44383321","7.58.3","","..","","","2"
"2011","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000153071","7.58.15","","..","","","0"
"2012","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000153071","7.58.15","","..","","","0"
"2013","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000153071","7.58.15","","..","","","0"
"2014","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000153071","7.58.15","","..","","","0"
"2015","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000153071","7.58.15","","..","","","0"
"2016","New Brunswick [13]","2016A000213","Trafficking in persons [1525]","Unfounded incidents","Number","223","units","0","v1000153071","7.58.15","","..","","","0"
